Column1,Transaction_ID,User_ID,Merchant_ID,Merchant_Category,Payment_Mode,Transaction_Amount,Transaction_Status,Timestamp,Interchange_Fee_INR
3765,TXN2026103764,USR2929,MER36,Groceries & Supermarkets,PPI Wallet UPI,"?7,120.30",Success,8/28/2026 13:40,?78.32
3766,TXN2026103765,USR1321,MER40,Electronics & Gadgets,PPI Wallet UPI,"?9,507.23",Failed,8/21/2026 5:09,?0.00
3767,TXN2026103766,USR4050,MER20,Groceries & Supermarkets,PPI Wallet UPI,"?5,804.76",Success,9/5/2026 19:08,?63.85
3768,TXN2026103767,USR2378,MER13,Electronics & Gadgets,Bank UPI (Direct),"?4,901.09",Success,8/21/2026 0:03,?0.00
3769,TXN2026103768,USR3432,MER38,Food & Dining,PPI Wallet UPI,"?3,093.51",Success,8/15/2026 15:05,?34.03
3770,TXN2026103769,USR4772,MER41,Groceries & Supermarkets,PPI Wallet UPI,"?11,512.88",Success,8/14/2026 17:43,?126.64
3771,TXN2026103770,USR4253,MER46,Food & Dining,Credit Card on UPI,"?8,420.28",Success,8/11/2026 8:33,?0.00
3772,TXN2026103771,USR3604,MER12,Groceries & Supermarkets,Bank UPI (Direct),"?8,858.43",Pending,8/12/2026 10:05,?0.00
3773,TXN2026103772,USR4955,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?8,058.41",Failed,9/14/2026 8:12,?0.00
3774,TXN2026103773,USR4542,MER30,Food & Dining,Bank UPI (Direct),"?12,770.02",Success,8/14/2026 12:53,?0.00
3775,TXN2026103774,USR4170,MER12,Groceries & Supermarkets,Bank UPI (Direct),"?4,066.89",Success,8/19/2026 5:11,?0.00
3776,TXN2026103775,USR1009,MER46,Electronics & Gadgets,Bank UPI (Direct),"?12,204.92",Success,8/24/2026 8:08,?0.00
3777,TXN2026103776,USR1870,MER34,Food & Dining,Bank UPI (Direct),"?14,027.32",Success,8/23/2026 22:43,?0.00
3778,TXN2026103777,USR4382,MER39,Groceries & Supermarkets,Bank UPI (Direct),"?14,146.82",Success,8/5/2026 7:54,?0.00
3779,TXN2026103778,USR4169,MER42,Food & Dining,Bank UPI (Direct),"?12,304.84",Success,8/19/2026 6:50,?0.00
3780,TXN2026103779,USR4016,MER22,Groceries & Supermarkets,PPI Wallet UPI,"?12,692.59",Success,8/24/2026 12:25,?139.62
3781,TXN2026103780,USR4499,MER37,Travel & Hospitality,Bank UPI (Direct),"?10,402.49",Success,8/29/2026 10:50,?0.00
3782,TXN2026103781,USR3309,MER26,Travel & Hospitality,PPI Wallet UPI,"?11,471.35",Success,9/1/2026 0:14,?126.18
3783,TXN2026103782,USR1264,MER34,Groceries & Supermarkets,PPI Wallet UPI,"?2,828.07",Success,8/20/2026 6:08,?31.11
3784,TXN2026103783,USR1547,MER47,Groceries & Supermarkets,Credit Card on UPI,"?1,367.80",Success,8/24/2026 17:43,?0.00
3785,TXN2026103784,USR4384,MER37,Travel & Hospitality,PPI Wallet UPI,"?7,171.06",Success,8/22/2026 17:48,?78.88
3786,TXN2026103785,USR3911,MER32,Groceries & Supermarkets,PPI Wallet UPI,"?2,003.57",Success,8/7/2026 18:26,?22.04
3787,TXN2026103786,USR2892,MER31,Electronics & Gadgets,Bank UPI (Direct),"?4,089.99",Success,8/3/2026 8:14,?0.00
3788,TXN2026103787,USR2877,MER35,Travel & Hospitality,Bank UPI (Direct),"?12,891.69",Success,9/1/2026 2:43,?0.00
3789,TXN2026103788,USR4047,MER12,Groceries & Supermarkets,PPI Wallet UPI,"?1,282.71",Failed,9/12/2026 9:44,?0.00
3790,TXN2026103789,USR1667,MER49,Electronics & Gadgets,Bank UPI (Direct),"?11,541.50",Success,8/10/2026 22:37,?0.00
3791,TXN2026103790,USR2978,MER48,Travel & Hospitality,Bank UPI (Direct),"?11,115.32",Success,8/17/2026 4:48,?0.00
3792,TXN2026103791,USR1547,MER50,Groceries & Supermarkets,PPI Wallet UPI,"?3,546.47",Success,8/11/2026 5:53,?39.01
3793,TXN2026103792,USR1810,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?11,359.81",Success,8/31/2026 14:52,?0.00
3794,TXN2026103793,USR3774,MER29,Travel & Hospitality,Bank UPI (Direct),"?6,506.91",Success,9/1/2026 4:09,?0.00
3795,TXN2026103794,USR3670,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?1,694.08",Success,8/11/2026 2:37,?0.00
3796,TXN2026103795,USR4419,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?11,379.61",Success,8/16/2026 16:24,?0.00
3797,TXN2026103796,USR3321,MER49,Electronics & Gadgets,Bank UPI (Direct),"?13,585.50",Success,8/16/2026 5:58,?0.00
3798,TXN2026103797,USR1532,MER32,Groceries & Supermarkets,Credit Card on UPI,"?4,791.79",Success,9/5/2026 5:04,?0.00
3799,TXN2026103798,USR2023,MER17,Groceries & Supermarkets,PPI Wallet UPI,"?10,143.51",Success,8/21/2026 15:06,?111.58
3800,TXN2026103799,USR1948,MER27,Electronics & Gadgets,PPI Wallet UPI,"?6,404.72",Success,8/10/2026 2:22,?70.45
3801,TXN2026103800,USR4758,MER48,Electronics & Gadgets,Bank UPI (Direct),"?11,776.30",Success,8/6/2026 7:54,?0.00
3802,TXN2026103801,USR3918,MER25,Groceries & Supermarkets,PPI Wallet UPI,"?8,361.32",Success,9/15/2026 20:01,?91.97
3803,TXN2026103802,USR1990,MER31,Electronics & Gadgets,Bank UPI (Direct),"?10,568.36",Success,9/6/2026 18:22,?0.00
3804,TXN2026103803,USR2295,MER13,Travel & Hospitality,PPI Wallet UPI,"?11,687.26",Success,9/14/2026 13:23,?128.56
3805,TXN2026103804,USR4929,MER45,Groceries & Supermarkets,Credit Card on UPI,"?14,073.80",Success,8/24/2026 19:03,?0.00
3806,TXN2026103805,USR3376,MER24,Electronics & Gadgets,Bank UPI (Direct),"?13,947.68",Success,8/1/2026 18:12,?0.00
3807,TXN2026103806,USR1135,MER44,Travel & Hospitality,Bank UPI (Direct),"?4,762.59",Success,8/1/2026 19:14,?0.00
3808,TXN2026103807,USR4332,MER47,Electronics & Gadgets,PPI Wallet UPI,"?9,580.30",Failed,8/11/2026 8:45,?0.00
3809,TXN2026103808,USR2946,MER39,Electronics & Gadgets,Credit Card on UPI,"?6,927.23",Success,8/11/2026 12:17,?0.00
3810,TXN2026103809,USR4517,MER19,Groceries & Supermarkets,Bank UPI (Direct),"?12,890.95",Success,9/6/2026 13:54,?0.00
3811,TXN2026103810,USR2999,MER10,Food & Dining,Bank UPI (Direct),"?4,353.51",Success,8/25/2026 11:03,?0.00
3812,TXN2026103811,USR4062,MER44,Electronics & Gadgets,PPI Wallet UPI,?92.73,Success,8/20/2026 12:30,?0.00
3813,TXN2026103812,USR4350,MER15,Groceries & Supermarkets,Bank UPI (Direct),"?14,758.26",Success,8/16/2026 11:54,?0.00
3814,TXN2026103813,USR1385,MER34,Groceries & Supermarkets,Bank UPI (Direct),"?3,670.61",Success,8/3/2026 19:00,?0.00
3815,TXN2026103814,USR3852,MER24,Electronics & Gadgets,Bank UPI (Direct),"?4,116.51",Success,9/2/2026 7:29,?0.00
3816,TXN2026103815,USR1939,MER46,Groceries & Supermarkets,Bank UPI (Direct),?628.73,Success,8/22/2026 19:21,?0.00
3817,TXN2026103816,USR1158,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?8,875.71",Success,9/13/2026 16:24,?0.00
3818,TXN2026103817,USR2406,MER33,Groceries & Supermarkets,Credit Card on UPI,"?6,749.64",Success,8/3/2026 23:04,?0.00
3819,TXN2026103818,USR2036,MER14,Electronics & Gadgets,Bank UPI (Direct),"?4,900.72",Success,8/28/2026 5:13,?0.00
3820,TXN2026103819,USR4662,MER21,Groceries & Supermarkets,PPI Wallet UPI,"?3,369.36",Success,8/22/2026 10:02,?37.06
3821,TXN2026103820,USR4899,MER39,Food & Dining,PPI Wallet UPI,"?12,525.72",Success,8/19/2026 4:57,?137.78
3822,TXN2026103821,USR4854,MER34,Groceries & Supermarkets,PPI Wallet UPI,?903.44,Failed,8/9/2026 11:05,?0.00
3823,TXN2026103822,USR4015,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?5,835.57",Success,8/18/2026 18:31,?0.00
3824,TXN2026103823,USR2448,MER18,Electronics & Gadgets,Credit Card on UPI,"?1,415.16",Failed,9/15/2026 1:21,?0.00
3825,TXN2026103824,USR2679,MER41,Electronics & Gadgets,Bank UPI (Direct),"?8,399.79",Success,8/5/2026 20:51,?0.00
3826,TXN2026103825,USR4179,MER47,Electronics & Gadgets,Credit Card on UPI,?597.73,Success,8/14/2026 11:30,?0.00
3827,TXN2026103826,USR2788,MER48,Food & Dining,PPI Wallet UPI,"?9,840.23",Failed,8/23/2026 8:18,?0.00
3828,TXN2026103827,USR2787,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?11,080.82",Success,9/9/2026 22:35,?0.00
3829,TXN2026103828,USR4614,MER19,Groceries & Supermarkets,Bank UPI (Direct),"?12,905.66",Success,8/10/2026 3:42,?0.00
3830,TXN2026103829,USR3392,MER37,Groceries & Supermarkets,PPI Wallet UPI,"?13,515.31",Success,8/23/2026 15:19,?148.67
3831,TXN2026103830,USR2376,MER11,Groceries & Supermarkets,PPI Wallet UPI,"?2,304.43",Success,9/6/2026 19:14,?25.35
3832,TXN2026103831,USR3202,MER34,Food & Dining,Credit Card on UPI,"?4,153.61",Success,8/8/2026 2:18,?0.00
3833,TXN2026103832,USR4489,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?11,411.44",Success,8/25/2026 3:27,?0.00
3834,TXN2026103833,USR1846,MER17,Food & Dining,Bank UPI (Direct),"?13,305.45",Success,8/12/2026 9:46,?0.00
3835,TXN2026103834,USR3620,MER19,Groceries & Supermarkets,PPI Wallet UPI,"?5,158.21",Success,8/16/2026 12:46,?56.74
3836,TXN2026103835,USR4040,MER19,Travel & Hospitality,PPI Wallet UPI,"?6,237.04",Success,8/1/2026 4:08,?68.61
3837,TXN2026103836,USR3998,MER32,Food & Dining,Bank UPI (Direct),"?9,126.41",Success,8/25/2026 15:48,?0.00
3838,TXN2026103837,USR4117,MER24,Groceries & Supermarkets,PPI Wallet UPI,"?6,922.11",Success,8/21/2026 20:02,?76.14
3839,TXN2026103838,USR1914,MER35,Groceries & Supermarkets,Bank UPI (Direct),"?10,565.63",Success,9/3/2026 23:41,?0.00
3840,TXN2026103839,USR4947,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?12,059.05",Success,9/15/2026 7:46,?0.00
3841,TXN2026103840,USR2805,MER25,Food & Dining,Bank UPI (Direct),"?1,983.28",Success,8/12/2026 22:05,?0.00
3842,TXN2026103841,USR2475,MER21,Groceries & Supermarkets,Bank UPI (Direct),"?8,651.53",Success,9/13/2026 16:47,?0.00
3843,TXN2026103842,USR4474,MER49,Food & Dining,Credit Card on UPI,"?3,658.61",Success,8/4/2026 14:29,?0.00
3844,TXN2026103843,USR1130,MER12,Groceries & Supermarkets,Credit Card on UPI,"?2,321.76",Success,8/15/2026 3:40,?0.00
3845,TXN2026103844,USR3067,MER27,Electronics & Gadgets,PPI Wallet UPI,"?11,424.98",Success,9/7/2026 1:23,?125.67
3846,TXN2026103845,USR2414,MER14,Electronics & Gadgets,Credit Card on UPI,"?1,159.10",Success,8/20/2026 21:44,?0.00
3847,TXN2026103846,USR4035,MER13,Food & Dining,PPI Wallet UPI,"?10,538.36",Success,8/6/2026 14:41,?115.92
3848,TXN2026103847,USR1131,MER20,Electronics & Gadgets,Bank UPI (Direct),"?2,342.62",Success,9/11/2026 2:35,?0.00
3849,TXN2026103848,USR4313,MER37,Groceries & Supermarkets,PPI Wallet UPI,"?1,652.90",Success,8/24/2026 9:09,?0.00
3850,TXN2026103849,USR2856,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?6,869.83",Success,8/19/2026 19:06,?0.00
3851,TXN2026103850,USR3124,MER10,Groceries & Supermarkets,Credit Card on UPI,"?13,140.83",Success,9/15/2026 16:17,?0.00
3852,TXN2026103851,USR4399,MER20,Groceries & Supermarkets,Bank UPI (Direct),"?1,994.94",Success,8/3/2026 17:34,?0.00
3853,TXN2026103852,USR1920,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?13,342.65",Success,8/31/2026 11:14,?146.77
3854,TXN2026103853,USR1931,MER38,Groceries & Supermarkets,PPI Wallet UPI,"?10,309.32",Success,8/18/2026 12:41,?113.40
3855,TXN2026103854,USR1923,MER18,Travel & Hospitality,Bank UPI (Direct),"?2,741.98",Success,8/27/2026 18:35,?0.00
3856,TXN2026103855,USR2296,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?11,431.58",Success,9/15/2026 0:29,?0.00
3857,TXN2026103856,USR3615,MER25,Electronics & Gadgets,PPI Wallet UPI,"?14,697.76",Success,9/11/2026 9:36,?161.68
3858,TXN2026103857,USR3935,MER32,Food & Dining,PPI Wallet UPI,"?3,510.30",Success,8/13/2026 20:28,?38.61
3859,TXN2026103858,USR4783,MER13,Food & Dining,Bank UPI (Direct),"?11,376.27",Success,8/11/2026 8:11,?0.00
3860,TXN2026103859,USR3401,MER24,Groceries & Supermarkets,Bank UPI (Direct),"?7,482.61",Success,9/3/2026 1:40,?0.00
3861,TXN2026103860,USR3472,MER21,Travel & Hospitality,Bank UPI (Direct),"?10,060.32",Failed,8/20/2026 0:03,?0.00
3862,TXN2026103861,USR4924,MER11,Groceries & Supermarkets,PPI Wallet UPI,"?12,103.71",Success,8/10/2026 10:42,?133.14
3863,TXN2026103862,USR4130,MER20,Food & Dining,Bank UPI (Direct),"?11,880.24",Pending,9/8/2026 3:13,?0.00
3864,TXN2026103863,USR4393,MER17,Food & Dining,Bank UPI (Direct),"?11,902.88",Success,8/19/2026 13:06,?0.00
3865,TXN2026103864,USR2722,MER32,Travel & Hospitality,Bank UPI (Direct),?423.12,Success,8/22/2026 20:13,?0.00
3866,TXN2026103865,USR2139,MER11,Groceries & Supermarkets,Bank UPI (Direct),"?11,955.06",Success,8/22/2026 23:34,?0.00
3867,TXN2026103866,USR1890,MER20,Groceries & Supermarkets,Credit Card on UPI,"?13,736.50",Success,8/18/2026 13:27,?0.00
3868,TXN2026103867,USR4410,MER19,Food & Dining,PPI Wallet UPI,"?2,073.43",Success,8/5/2026 0:55,?22.81
3869,TXN2026103868,USR2486,MER41,Food & Dining,Bank UPI (Direct),"?10,673.47",Success,9/13/2026 16:26,?0.00
3870,TXN2026103869,USR1228,MER11,Travel & Hospitality,Bank UPI (Direct),?241.20,Success,8/20/2026 20:23,?0.00
3871,TXN2026103870,USR2988,MER15,Groceries & Supermarkets,Bank UPI (Direct),"?6,425.97",Success,8/20/2026 2:09,?0.00
3872,TXN2026103871,USR3120,MER28,Groceries & Supermarkets,Credit Card on UPI,"?12,527.91",Success,8/22/2026 7:58,?0.00
3873,TXN2026103872,USR4525,MER49,Groceries & Supermarkets,Credit Card on UPI,"?1,073.23",Success,8/31/2026 12:21,?0.00
3874,TXN2026103873,USR1153,MER26,Travel & Hospitality,Bank UPI (Direct),"?11,862.10",Success,9/10/2026 16:41,?0.00
3875,TXN2026103874,USR2976,MER17,Food & Dining,Bank UPI (Direct),"?5,549.79",Success,9/15/2026 12:31,?0.00
3876,TXN2026103875,USR2885,MER37,Electronics & Gadgets,PPI Wallet UPI,"?14,996.82",Success,8/8/2026 0:44,?164.97
3877,TXN2026103876,USR3483,MER17,Travel & Hospitality,PPI Wallet UPI,"?2,045.04",Success,9/10/2026 22:45,?22.50
3878,TXN2026103877,USR4357,MER45,Travel & Hospitality,Bank UPI (Direct),"?6,101.98",Success,8/2/2026 16:39,?0.00
3879,TXN2026103878,USR3204,MER18,Groceries & Supermarkets,Credit Card on UPI,"?6,050.94",Success,9/2/2026 3:42,?0.00
3880,TXN2026103879,USR3541,MER20,Food & Dining,Credit Card on UPI,"?4,265.63",Success,9/12/2026 11:49,?0.00
3881,TXN2026103880,USR2190,MER44,Groceries & Supermarkets,Credit Card on UPI,"?1,026.12",Success,9/15/2026 13:15,?0.00
3882,TXN2026103881,USR4242,MER20,Food & Dining,PPI Wallet UPI,"?11,036.12",Success,8/1/2026 13:40,?121.40
3883,TXN2026103882,USR3941,MER15,Travel & Hospitality,PPI Wallet UPI,"?10,529.91",Pending,9/1/2026 16:26,?0.00
3884,TXN2026103883,USR4969,MER30,Electronics & Gadgets,Bank UPI (Direct),?20.22,Success,8/26/2026 1:56,?0.00
3885,TXN2026103884,USR3466,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?8,069.38",Success,9/2/2026 17:04,?0.00
3886,TXN2026103885,USR1781,MER42,Electronics & Gadgets,Bank UPI (Direct),?75.23,Success,9/13/2026 0:59,?0.00
3887,TXN2026103886,USR1712,MER47,Groceries & Supermarkets,Bank UPI (Direct),"?12,464.99",Success,8/4/2026 22:24,?0.00
3888,TXN2026103887,USR2990,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?10,313.78",Success,9/2/2026 20:46,?0.00
3889,TXN2026103888,USR1431,MER46,Groceries & Supermarkets,Credit Card on UPI,"?12,227.96",Success,9/6/2026 3:08,?0.00
3890,TXN2026103889,USR3169,MER11,Travel & Hospitality,PPI Wallet UPI,"?12,778.24",Success,8/14/2026 19:59,?140.56
3891,TXN2026103890,USR4153,MER25,Food & Dining,Credit Card on UPI,"?1,708.33",Success,8/10/2026 23:17,?0.00
3892,TXN2026103891,USR2341,MER19,Groceries & Supermarkets,PPI Wallet UPI,"?9,235.82",Failed,9/11/2026 23:42,?0.00
3893,TXN2026103892,USR1370,MER29,Groceries & Supermarkets,Credit Card on UPI,"?10,755.25",Success,9/15/2026 21:22,?0.00
3894,TXN2026103893,USR4894,MER48,Electronics & Gadgets,Bank UPI (Direct),"?6,069.55",Success,8/10/2026 21:30,?0.00
3895,TXN2026103894,USR3950,MER28,Travel & Hospitality,PPI Wallet UPI,?247.18,Failed,8/26/2026 8:37,?0.00
3896,TXN2026103895,USR1195,MER30,Electronics & Gadgets,PPI Wallet UPI,"?2,268.56",Success,8/17/2026 15:19,?24.95
3897,TXN2026103896,USR4938,MER26,Electronics & Gadgets,Bank UPI (Direct),"?14,644.02",Success,8/11/2026 18:20,?0.00
3898,TXN2026103897,USR1123,MER25,Groceries & Supermarkets,Bank UPI (Direct),"?5,971.25",Success,8/1/2026 18:11,?0.00
3899,TXN2026103898,USR1952,MER15,Food & Dining,Bank UPI (Direct),"?8,198.27",Success,8/21/2026 18:11,?0.00
3900,TXN2026103899,USR4018,MER42,Electronics & Gadgets,Bank UPI (Direct),"?1,434.81",Success,8/17/2026 12:38,?0.00
3901,TXN2026103900,USR4628,MER44,Electronics & Gadgets,Bank UPI (Direct),"?13,059.03",Success,8/28/2026 12:00,?0.00
3902,TXN2026103901,USR2211,MER33,Electronics & Gadgets,Bank UPI (Direct),"?8,195.81",Success,8/14/2026 3:33,?0.00
3903,TXN2026103902,USR1025,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?1,257.03",Success,8/11/2026 2:06,?0.00
3904,TXN2026103903,USR4949,MER30,Food & Dining,PPI Wallet UPI,"?6,665.31",Success,8/23/2026 3:54,?73.32
3905,TXN2026103904,USR2214,MER37,Food & Dining,PPI Wallet UPI,"?7,165.10",Success,9/13/2026 6:46,?78.82
3906,TXN2026103905,USR4627,MER16,Groceries & Supermarkets,PPI Wallet UPI,"?5,482.79",Failed,8/31/2026 14:48,?0.00
3907,TXN2026103906,USR4687,MER13,Food & Dining,Bank UPI (Direct),"?2,939.58",Success,8/28/2026 2:00,?0.00
3908,TXN2026103907,USR3390,MER21,Groceries & Supermarkets,Bank UPI (Direct),"?9,361.18",Pending,8/22/2026 4:20,?0.00
3909,TXN2026103908,USR2353,MER34,Travel & Hospitality,Bank UPI (Direct),?698.48,Success,9/5/2026 1:25,?0.00
3910,TXN2026103909,USR2424,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?13,498.95",Success,8/23/2026 7:39,?0.00
3911,TXN2026103910,USR3320,MER19,Electronics & Gadgets,Bank UPI (Direct),"?13,144.01",Success,8/3/2026 22:43,?0.00
3912,TXN2026103911,USR2482,MER12,Food & Dining,Credit Card on UPI,"?12,523.17",Success,9/6/2026 12:27,?0.00
3913,TXN2026103912,USR4158,MER38,Electronics & Gadgets,Bank UPI (Direct),"?10,386.56",Success,8/4/2026 8:16,?0.00
3914,TXN2026103913,USR3545,MER34,Groceries & Supermarkets,Bank UPI (Direct),"?11,982.70",Success,9/6/2026 8:29,?0.00
3915,TXN2026103914,USR2807,MER40,Groceries & Supermarkets,Bank UPI (Direct),?391.37,Success,8/19/2026 3:01,?0.00
3916,TXN2026103915,USR4613,MER32,Electronics & Gadgets,PPI Wallet UPI,?127.55,Success,8/29/2026 4:22,?0.00
3917,TXN2026103916,USR3614,MER10,Electronics & Gadgets,Credit Card on UPI,"?7,449.70",Success,8/5/2026 1:31,?0.00
3918,TXN2026103917,USR2162,MER23,Travel & Hospitality,Bank UPI (Direct),"?8,498.53",Success,8/22/2026 23:07,?0.00
3919,TXN2026103918,USR4346,MER11,Groceries & Supermarkets,Bank UPI (Direct),"?9,654.48",Success,8/5/2026 16:43,?0.00
3920,TXN2026103919,USR2045,MER28,Groceries & Supermarkets,PPI Wallet UPI,"?12,922.92",Success,8/2/2026 20:57,?142.15
3921,TXN2026103920,USR2691,MER35,Electronics & Gadgets,Credit Card on UPI,"?13,295.80",Success,9/2/2026 21:17,?0.00
3922,TXN2026103921,USR2672,MER12,Groceries & Supermarkets,PPI Wallet UPI,"?1,611.01",Success,9/1/2026 5:25,?0.00
3923,TXN2026103922,USR3756,MER25,Food & Dining,Bank UPI (Direct),"?1,665.45",Success,8/8/2026 2:30,?0.00
3924,TXN2026103923,USR1592,MER44,Groceries & Supermarkets,Bank UPI (Direct),"?6,332.12",Success,9/10/2026 2:17,?0.00
3925,TXN2026103924,USR4007,MER24,Travel & Hospitality,PPI Wallet UPI,"?6,288.79",Success,9/15/2026 23:14,?69.18
3926,TXN2026103925,USR2146,MER28,Travel & Hospitality,PPI Wallet UPI,"?12,372.05",Success,8/6/2026 1:09,?136.09
3927,TXN2026103926,USR3565,MER14,Food & Dining,Credit Card on UPI,"?10,853.01",Success,9/12/2026 19:11,?0.00
3928,TXN2026103927,USR3372,MER45,Travel & Hospitality,Bank UPI (Direct),"?8,935.88",Success,8/30/2026 21:20,?0.00
3929,TXN2026103928,USR3378,MER48,Groceries & Supermarkets,PPI Wallet UPI,"?9,914.38",Success,8/29/2026 0:00,?109.06
3930,TXN2026103929,USR3320,MER46,Groceries & Supermarkets,Credit Card on UPI,"?8,106.11",Success,9/6/2026 10:11,?0.00
3931,TXN2026103930,USR4081,MER25,Travel & Hospitality,Bank UPI (Direct),"?1,044.33",Success,8/15/2026 20:13,?0.00
3932,TXN2026103931,USR4546,MER14,Groceries & Supermarkets,PPI Wallet UPI,"?1,812.20",Success,8/19/2026 0:01,?0.00
3933,TXN2026103932,USR1636,MER43,Food & Dining,Bank UPI (Direct),"?8,876.01",Success,9/12/2026 16:20,?0.00
3934,TXN2026103933,USR4701,MER15,Food & Dining,PPI Wallet UPI,?244.20,Success,9/6/2026 2:39,?0.00
3935,TXN2026103934,USR1055,MER44,Food & Dining,PPI Wallet UPI,"?6,123.92",Success,8/5/2026 12:08,?67.36
3936,TXN2026103935,USR4499,MER16,Groceries & Supermarkets,PPI Wallet UPI,"?4,053.60",Success,8/12/2026 5:48,?44.59
3937,TXN2026103936,USR4138,MER11,Groceries & Supermarkets,Credit Card on UPI,"?3,690.80",Success,9/11/2026 12:45,?0.00
3938,TXN2026103937,USR1084,MER12,Groceries & Supermarkets,Bank UPI (Direct),"?12,731.11",Success,8/3/2026 23:07,?0.00
3939,TXN2026103938,USR2554,MER28,Food & Dining,PPI Wallet UPI,"?8,179.76",Success,8/7/2026 22:45,?89.98
3940,TXN2026103939,USR2066,MER17,Groceries & Supermarkets,Credit Card on UPI,"?13,733.30",Success,8/23/2026 17:55,?0.00
3941,TXN2026103940,USR3328,MER11,Groceries & Supermarkets,PPI Wallet UPI,"?5,304.17",Success,9/5/2026 9:29,?58.35
3942,TXN2026103941,USR1071,MER29,Groceries & Supermarkets,Bank UPI (Direct),?656.02,Success,8/16/2026 5:00,?0.00
3943,TXN2026103942,USR4469,MER11,Electronics & Gadgets,Bank UPI (Direct),"?2,942.46",Success,8/30/2026 19:22,?0.00
3944,TXN2026103943,USR2837,MER37,Electronics & Gadgets,Credit Card on UPI,"?2,825.84",Success,8/20/2026 17:22,?0.00
3945,TXN2026103944,USR2471,MER15,Travel & Hospitality,PPI Wallet UPI,"?14,329.79",Success,8/22/2026 1:10,?157.63
3946,TXN2026103945,USR3246,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?9,253.37",Pending,9/8/2026 23:43,?0.00
3947,TXN2026103946,USR2765,MER46,Groceries & Supermarkets,Credit Card on UPI,?57.64,Success,9/10/2026 3:32,?0.00
3948,TXN2026103947,USR1088,MER48,Travel & Hospitality,PPI Wallet UPI,"?7,008.49",Success,9/9/2026 20:25,?77.09
3949,TXN2026103948,USR1272,MER36,Food & Dining,Bank UPI (Direct),"?2,208.46",Failed,9/6/2026 1:51,?0.00
3950,TXN2026103949,USR2129,MER42,Electronics & Gadgets,Bank UPI (Direct),"?1,181.76",Success,9/13/2026 10:21,?0.00
3951,TXN2026103950,USR2763,MER20,Groceries & Supermarkets,PPI Wallet UPI,"?2,555.64",Success,8/27/2026 14:27,?28.11
3952,TXN2026103951,USR2887,MER50,Electronics & Gadgets,PPI Wallet UPI,"?4,670.62",Failed,9/3/2026 22:09,?0.00
3953,TXN2026103952,USR4067,MER37,Groceries & Supermarkets,Bank UPI (Direct),"?2,237.70",Success,9/1/2026 23:12,?0.00
3954,TXN2026103953,USR1881,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?2,413.03",Success,9/3/2026 10:45,?0.00
3955,TXN2026103954,USR2119,MER40,Electronics & Gadgets,Bank UPI (Direct),"?8,882.51",Failed,9/9/2026 23:13,?0.00
3956,TXN2026103955,USR2384,MER24,Food & Dining,PPI Wallet UPI,"?7,857.76",Success,8/9/2026 18:12,?86.44
3957,TXN2026103956,USR1568,MER27,Electronics & Gadgets,Bank UPI (Direct),"?4,121.12",Success,8/13/2026 15:17,?0.00
3958,TXN2026103957,USR3698,MER42,Travel & Hospitality,PPI Wallet UPI,"?8,930.30",Success,9/15/2026 7:14,?98.23
3959,TXN2026103958,USR1897,MER19,Electronics & Gadgets,Bank UPI (Direct),"?2,816.24",Success,8/8/2026 2:06,?0.00
3960,TXN2026103959,USR4961,MER32,Electronics & Gadgets,PPI Wallet UPI,"?12,596.79",Success,8/12/2026 21:06,?138.56
3961,TXN2026103960,USR4546,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?11,195.90",Success,8/29/2026 16:40,?0.00
3962,TXN2026103961,USR4648,MER15,Groceries & Supermarkets,PPI Wallet UPI,"?12,594.01",Success,9/9/2026 15:02,?138.53
3963,TXN2026103962,USR3391,MER13,Food & Dining,Bank UPI (Direct),"?8,350.83",Success,8/26/2026 0:05,?0.00
3964,TXN2026103963,USR2067,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?2,373.75",Success,8/9/2026 10:20,?0.00
3965,TXN2026103964,USR2150,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?6,815.74",Failed,9/13/2026 16:47,?0.00
3966,TXN2026103965,USR4345,MER15,Electronics & Gadgets,Bank UPI (Direct),"?4,506.43",Success,8/21/2026 22:15,?0.00
3967,TXN2026103966,USR2773,MER26,Electronics & Gadgets,Credit Card on UPI,"?9,026.39",Success,8/30/2026 23:10,?0.00
